Environment activated: /hpchome/giorgio24/Log-Anomaly-Detection-via-LLMs/conda_venv
Starting fine tuning BERT model..
Loaded data..
Prepared datasets..
Tokenized data..
Loaded BERT..
12.1
<function is_available at 0x7f295c9b87c0>
Using device: cuda
Starting training BERT..
{'loss': 0.3342, 'grad_norm': 1.814407467842102, 'learning_rate': 9.999652210204154e-06, 'epoch': 0.0}
{'loss': 0.0, 'grad_norm': 0.0017343234503641725, 'learning_rate': 2.5651931972315934e-06, 'epoch': 7.44}
{'loss': 0.0, 'grad_norm': 0.000347341614542529, 'learning_rate': 2.564845407435746e-06, 'epoch': 7.44}
{'loss': 0.0001, 'grad_norm': 0.000360154896043241, 'learning_rate': 2.564497617639899e-06, 'epoch': 7.44}
{'loss': 0.0, 'grad_norm': 0.0002661540056578815, 'learning_rate': 2.564149827844051e-06, 'epoch': 7.44}
{'loss': 0.0, 'grad_norm': 0.00022345980687532574, 'learning_rate': 2.5638020380482037e-06, 'epoch': 7.44}
{'loss': 0.0, 'grad_norm': 0.0002311663411092013, 'learning_rate': 2.5634542482523567e-06, 'epoch': 7.44}
{'loss': 0.0, 'grad_norm': 0.00027591033722274005, 'learning_rate': 2.5631064584565092e-06, 'epoch': 7.44}
{'loss': 0.0, 'grad_norm': 0.00023528331075794995, 'learning_rate': 2.5627586686606614e-06, 'epoch': 7.44}
{'loss': 0.0, 'grad_norm': 0.00023090931063052267, 'learning_rate': 2.5624108788648144e-06, 'epoch': 7.44}
{'loss': 0.0, 'grad_norm': 0.0003295545175205916, 'learning_rate': 2.562063089068967e-06, 'epoch': 7.44}
{'loss': 0.0, 'grad_norm': 0.00022284427541308105, 'learning_rate': 2.56171529927312e-06, 'epoch': 7.44}
{'loss': 0.0, 'grad_norm': 0.000288425013422966, 'learning_rate': 2.561367509477272e-06, 'epoch': 7.44}
{'loss': 0.0, 'grad_norm': 0.0003015538677573204, 'learning_rate': 2.5610197196814246e-06, 'epoch': 7.44}
{'loss': 0.0, 'grad_norm': 0.00028985433164052665, 'learning_rate': 2.5606719298855776e-06, 'epoch': 7.44}
{'loss': 0.0, 'grad_norm': 0.0006727821310050786, 'learning_rate': 2.5603241400897298e-06, 'epoch': 7.44}
{'loss': 0.0371, 'grad_norm': 0.0002387500717304647, 'learning_rate': 2.5599763502938823e-06, 'epoch': 7.44}
{'loss': 0.0, 'grad_norm': 0.00022480112966150045, 'learning_rate': 2.5596285604980353e-06, 'epoch': 7.44}
{'loss': 0.0, 'grad_norm': 0.00030518299899995327, 'learning_rate': 2.559280770702188e-06, 'epoch': 7.44}
{'loss': 0.0, 'grad_norm': 0.0002476652152836323, 'learning_rate': 2.558932980906341e-06, 'epoch': 7.44}
{'loss': 0.0, 'grad_norm': 0.0004327900242060423, 'learning_rate': 2.558585191110493e-06, 'epoch': 7.44}
{'loss': 0.0, 'grad_norm': 0.00023368161055259407, 'learning_rate': 2.5582374013146456e-06, 'epoch': 7.44}
{'loss': 0.0001, 'grad_norm': 0.0002211315877502784, 'learning_rate': 2.5578896115187986e-06, 'epoch': 7.44}
{'loss': 0.0, 'grad_norm': 0.00022882861958350986, 'learning_rate': 2.5575418217229507e-06, 'epoch': 7.45}
{'loss': 0.0, 'grad_norm': 0.00022285192972049117, 'learning_rate': 2.5571940319271033e-06, 'epoch': 7.45}
{'loss': 0.0, 'grad_norm': 0.00035066489363089204, 'learning_rate': 2.5568462421312563e-06, 'epoch': 7.45}
{'loss': 0.0013, 'grad_norm': 0.00021618687605950981, 'learning_rate': 2.5564984523354084e-06, 'epoch': 7.45}
{'loss': 0.0, 'grad_norm': 0.00022465102665591985, 'learning_rate': 2.5561506625395614e-06, 'epoch': 7.45}
{'loss': 0.0, 'grad_norm': 0.00022886507213115692, 'learning_rate': 2.555802872743714e-06, 'epoch': 7.45}
{'loss': 0.0, 'grad_norm': 0.000714449561201036, 'learning_rate': 2.5554550829478665e-06, 'epoch': 7.45}
{'loss': 0.0, 'grad_norm': 0.00024270475842058659, 'learning_rate': 2.5551072931520195e-06, 'epoch': 7.45}
{'loss': 0.0, 'grad_norm': 0.00023649072682019323, 'learning_rate': 2.5547595033561717e-06, 'epoch': 7.45}
{'loss': 0.0007, 'grad_norm': 0.00024290880537591875, 'learning_rate': 2.5544117135603242e-06, 'epoch': 7.45}
{'loss': 0.0, 'grad_norm': 0.0003836312098428607, 'learning_rate': 2.5540639237644772e-06, 'epoch': 7.45}
{'loss': 0.0, 'grad_norm': 0.0002415305789327249, 'learning_rate': 2.5537161339686294e-06, 'epoch': 7.45}
{'loss': 0.0, 'grad_norm': 0.0002673356211744249, 'learning_rate': 2.5533683441727824e-06, 'epoch': 7.45}
{'loss': 0.0, 'grad_norm': 0.0002193138498114422, 'learning_rate': 2.553020554376935e-06, 'epoch': 7.45}
{'loss': 0.0, 'grad_norm': 0.00022532648290507495, 'learning_rate': 2.552672764581087e-06, 'epoch': 7.45}
{'loss': 0.0, 'grad_norm': 0.00022642340627498925, 'learning_rate': 2.55232497478524e-06, 'epoch': 7.45}
{'loss': 0.0001, 'grad_norm': 0.00020668601791840047, 'learning_rate': 2.5519771849893926e-06, 'epoch': 7.45}
{'loss': 0.0, 'grad_norm': 0.008130422793328762, 'learning_rate': 2.551629395193545e-06, 'epoch': 7.45}
{'loss': 0.0, 'grad_norm': 0.00023236675770021975, 'learning_rate': 2.551281605397698e-06, 'epoch': 7.45}
{'loss': 0.0, 'grad_norm': 0.00030740260262973607, 'learning_rate': 2.5509338156018503e-06, 'epoch': 7.45}
{'loss': 0.0, 'grad_norm': 0.00022572834859602153, 'learning_rate': 2.550586025806003e-06, 'epoch': 7.45}
{'loss': 0.0, 'grad_norm': 0.0002371448208577931, 'learning_rate': 2.550238236010156e-06, 'epoch': 7.45}
{'loss': 0.0, 'grad_norm': 0.00023032492026686668, 'learning_rate': 2.549890446214308e-06, 'epoch': 7.45}
{'loss': 0.0, 'grad_norm': 0.00024315071641467512, 'learning_rate': 2.549542656418461e-06, 'epoch': 7.45}
{'loss': 0.0, 'grad_norm': 0.00028612997266463935, 'learning_rate': 2.5491948666226136e-06, 'epoch': 7.45}
{'loss': 0.0, 'grad_norm': 0.00023036389029584825, 'learning_rate': 2.5488470768267657e-06, 'epoch': 7.45}
{'loss': 0.0, 'grad_norm': 0.00026717843138612807, 'learning_rate': 2.5484992870309187e-06, 'epoch': 7.45}
{'loss': 0.0, 'grad_norm': 0.00021498926798813045, 'learning_rate': 2.5481514972350713e-06, 'epoch': 7.45}
{'loss': 0.0, 'grad_norm': 0.00026359452749602497, 'learning_rate': 2.547803707439224e-06, 'epoch': 7.45}
{'loss': 0.0, 'grad_norm': 0.0003619175113271922, 'learning_rate': 2.547455917643377e-06, 'epoch': 7.46}
{'loss': 0.0, 'grad_norm': 0.00020908609440084547, 'learning_rate': 2.547108127847529e-06, 'epoch': 7.46}
{'loss': 0.0093, 'grad_norm': 0.0002264892973471433, 'learning_rate': 2.546760338051682e-06, 'epoch': 7.46}
{'loss': 0.0, 'grad_norm': 0.0002862801484297961, 'learning_rate': 2.5464125482558345e-06, 'epoch': 7.46}
{'loss': 0.0, 'grad_norm': 0.000286255992250517, 'learning_rate': 2.5460647584599867e-06, 'epoch': 7.46}
{'loss': 0.0, 'grad_norm': 0.00033982403692789376, 'learning_rate': 2.5457169686641397e-06, 'epoch': 7.46}
{'loss': 0.0, 'grad_norm': 0.00035506763379089534, 'learning_rate': 2.5453691788682922e-06, 'epoch': 7.46}
{'loss': 0.0, 'grad_norm': 0.00023407598200719804, 'learning_rate': 2.5450213890724444e-06, 'epoch': 7.46}
{'loss': 0.0, 'grad_norm': 0.00021967270004097372, 'learning_rate': 2.5446735992765974e-06, 'epoch': 7.46}
{'loss': 0.0, 'grad_norm': 0.0002482937998138368, 'learning_rate': 2.54432580948075e-06, 'epoch': 7.46}
{'loss': 0.0, 'grad_norm': 0.0002250330289825797, 'learning_rate': 2.543978019684903e-06, 'epoch': 7.46}
{'loss': 0.0, 'grad_norm': 0.0002320632484043017, 'learning_rate': 2.5436302298890555e-06, 'epoch': 7.46}
{'loss': 0.0, 'grad_norm': 0.00022355563123710454, 'learning_rate': 2.5432824400932076e-06, 'epoch': 7.46}
{'loss': 0.0, 'grad_norm': 0.00023694746778346598, 'learning_rate': 2.5429346502973606e-06, 'epoch': 7.46}
{'loss': 0.0, 'grad_norm': 0.000385597551940009, 'learning_rate': 2.542586860501513e-06, 'epoch': 7.46}
{'loss': 0.0, 'grad_norm': 0.000229572833632119, 'learning_rate': 2.5422390707056653e-06, 'epoch': 7.46}
{'loss': 0.0, 'grad_norm': 0.0007562439423054457, 'learning_rate': 2.5418912809098183e-06, 'epoch': 7.46}
{'loss': 0.0, 'grad_norm': 0.0004490890714805573, 'learning_rate': 2.541543491113971e-06, 'epoch': 7.46}
{'loss': 0.0, 'grad_norm': 0.000214471117942594, 'learning_rate': 2.541195701318124e-06, 'epoch': 7.46}
{'loss': 0.0, 'grad_norm': 0.00022756087128072977, 'learning_rate': 2.540847911522276e-06, 'epoch': 7.46}
{'loss': 0.0, 'grad_norm': 0.00022752158110961318, 'learning_rate': 2.5405001217264286e-06, 'epoch': 7.46}
{'loss': 0.0004, 'grad_norm': 0.00033126931521110237, 'learning_rate': 2.5401523319305816e-06, 'epoch': 7.46}
{'loss': 0.0, 'grad_norm': 0.00023063873231876642, 'learning_rate': 2.539804542134734e-06, 'epoch': 7.46}
{'loss': 0.0, 'grad_norm': 0.00022469329996965826, 'learning_rate': 2.5394567523388863e-06, 'epoch': 7.46}
{'loss': 0.0, 'grad_norm': 0.0003459945728536695, 'learning_rate': 2.5391089625430393e-06, 'epoch': 7.46}
{'loss': 0.0, 'grad_norm': 0.00025043374625965953, 'learning_rate': 2.538761172747192e-06, 'epoch': 7.46}
{'loss': 0.0, 'grad_norm': 0.00030691191204823554, 'learning_rate': 2.538413382951345e-06, 'epoch': 7.46}
{'loss': 0.0, 'grad_norm': 0.00021416510571725667, 'learning_rate': 2.538065593155497e-06, 'epoch': 7.46}
{'loss': 0.0, 'grad_norm': 0.00022124600945971906, 'learning_rate': 2.5377178033596495e-06, 'epoch': 7.46}
{'loss': 0.018, 'grad_norm': 0.00022229000751394778, 'learning_rate': 2.5373700135638025e-06, 'epoch': 7.47}
{'loss': 0.0, 'grad_norm': 0.00029338785680010915, 'learning_rate': 2.5370222237679546e-06, 'epoch': 7.47}
{'loss': 0.0, 'grad_norm': 0.010700104758143425, 'learning_rate': 2.5366744339721072e-06, 'epoch': 7.47}
{'loss': 0.0, 'grad_norm': 0.001620192313566804, 'learning_rate': 2.53632664417626e-06, 'epoch': 7.47}
{'loss': 0.0, 'grad_norm': 0.00021792073675896972, 'learning_rate': 2.5359788543804128e-06, 'epoch': 7.47}
{'loss': 0.0, 'grad_norm': 0.00023193836386781186, 'learning_rate': 2.5356310645845653e-06, 'epoch': 7.47}
{'loss': 0.0, 'grad_norm': 0.0003045428602490574, 'learning_rate': 2.535283274788718e-06, 'epoch': 7.47}
{'loss': 0.0, 'grad_norm': 0.0002244241040898487, 'learning_rate': 2.5349354849928705e-06, 'epoch': 7.47}
{'loss': 0.0, 'grad_norm': 0.0004356744175311178, 'learning_rate': 2.5345876951970235e-06, 'epoch': 7.47}
{'loss': 0.0, 'grad_norm': 0.0003874672402162105, 'learning_rate': 2.5342399054011756e-06, 'epoch': 7.47}
{'loss': 0.0, 'grad_norm': 0.0002218933659605682, 'learning_rate': 2.533892115605328e-06, 'epoch': 7.47}
{'loss': 0.0, 'grad_norm': 0.00023483500990550965, 'learning_rate': 2.533544325809481e-06, 'epoch': 7.47}
{'loss': 0.0028, 'grad_norm': 0.00021579471649602056, 'learning_rate': 2.5331965360136333e-06, 'epoch': 7.47}
{'loss': 0.0, 'grad_norm': 0.0002799251233227551, 'learning_rate': 2.5328487462177863e-06, 'epoch': 7.47}
{'loss': 0.0, 'grad_norm': 0.00021773023763671517, 'learning_rate': 2.532500956421939e-06, 'epoch': 7.47}
{'loss': 0.0, 'grad_norm': 0.00026956104557029903, 'learning_rate': 2.5321531666260914e-06, 'epoch': 7.47}
{'loss': 0.0, 'grad_norm': 0.00020274819689802825, 'learning_rate': 2.531805376830244e-06, 'epoch': 7.47}
{'loss': 0.0, 'grad_norm': 0.00024492351803928614, 'learning_rate': 2.5314575870343965e-06, 'epoch': 7.47}
{'loss': 0.0, 'grad_norm': 0.000246244395384565, 'learning_rate': 2.531109797238549e-06, 'epoch': 7.47}
{'loss': 0.0, 'grad_norm': 0.00023141501878853887, 'learning_rate': 2.530762007442702e-06, 'epoch': 7.47}
{'loss': 0.0, 'grad_norm': 0.0002584155881777406, 'learning_rate': 2.5304142176468542e-06, 'epoch': 7.47}
{'loss': 0.0, 'grad_norm': 0.00021942144667264074, 'learning_rate': 2.5300664278510072e-06, 'epoch': 7.47}
{'loss': 0.0, 'grad_norm': 0.00023997400421649218, 'learning_rate': 2.52971863805516e-06, 'epoch': 7.47}
{'loss': 0.0, 'grad_norm': 0.00022546497348230332, 'learning_rate': 2.529370848259312e-06, 'epoch': 7.47}
{'loss': 0.0, 'grad_norm': 0.00031010759994387627, 'learning_rate': 2.529023058463465e-06, 'epoch': 7.47}
{'loss': 0.0, 'grad_norm': 0.0002189899969380349, 'learning_rate': 2.5286752686676175e-06, 'epoch': 7.47}
{'loss': 0.0, 'grad_norm': 0.0003346516750752926, 'learning_rate': 2.52832747887177e-06, 'epoch': 7.47}
{'loss': 0.0, 'grad_norm': 0.00020942441187798977, 'learning_rate': 2.527979689075923e-06, 'epoch': 7.47}
{'loss': 0.0, 'grad_norm': 0.00035381619818508625, 'learning_rate': 2.527631899280075e-06, 'epoch': 7.48}
{'loss': 0.0012, 'grad_norm': 0.004079816862940788, 'learning_rate': 2.527284109484228e-06, 'epoch': 7.48}
{'loss': 0.0, 'grad_norm': 0.0002181152522098273, 'learning_rate': 2.5269363196883807e-06, 'epoch': 7.48}
{'loss': 0.0, 'grad_norm': 0.0002268531679874286, 'learning_rate': 2.526588529892533e-06, 'epoch': 7.48}
{'loss': 0.0, 'grad_norm': 0.00021843408467248082, 'learning_rate': 2.526240740096686e-06, 'epoch': 7.48}
{'loss': 0.0, 'grad_norm': 0.0002472548221703619, 'learning_rate': 2.5258929503008384e-06, 'epoch': 7.48}
{'loss': 0.0, 'grad_norm': 0.00022161618107929826, 'learning_rate': 2.5255451605049906e-06, 'epoch': 7.48}
{'loss': 0.0, 'grad_norm': 0.0002373866009293124, 'learning_rate': 2.5251973707091436e-06, 'epoch': 7.48}
{'loss': 0.0, 'grad_norm': 0.00020322541240602732, 'learning_rate': 2.524849580913296e-06, 'epoch': 7.48}
{'loss': 0.0, 'grad_norm': 0.00022143631940707564, 'learning_rate': 2.524501791117449e-06, 'epoch': 7.48}
{'loss': 0.0, 'grad_norm': 0.0002146144979633391, 'learning_rate': 2.5241540013216017e-06, 'epoch': 7.48}
{'loss': 0.0, 'grad_norm': 0.00022481031192000955, 'learning_rate': 2.523806211525754e-06, 'epoch': 7.48}
{'loss': 0.0, 'grad_norm': 0.00042853280319832265, 'learning_rate': 2.523458421729907e-06, 'epoch': 7.48}
{'loss': 0.0, 'grad_norm': 0.00026444726972840726, 'learning_rate': 2.5231106319340594e-06, 'epoch': 7.48}
{'loss': 0.0, 'grad_norm': 0.00022937299218028784, 'learning_rate': 2.5227628421382115e-06, 'epoch': 7.48}
{'loss': 0.0, 'grad_norm': 0.00022342496959026903, 'learning_rate': 2.5224150523423645e-06, 'epoch': 7.48}
{'loss': 0.0, 'grad_norm': 0.0002896176010835916, 'learning_rate': 2.522067262546517e-06, 'epoch': 7.48}
{'loss': 0.0001, 'grad_norm': 0.00023392497678287327, 'learning_rate': 2.52171947275067e-06, 'epoch': 7.48}
{'loss': 0.0, 'grad_norm': 0.00019355503900442272, 'learning_rate': 2.5213716829548222e-06, 'epoch': 7.48}
{'loss': 0.0, 'grad_norm': 0.00033869396429508924, 'learning_rate': 2.521023893158975e-06, 'epoch': 7.48}
{'loss': 0.0, 'grad_norm': 0.00022363808238878846, 'learning_rate': 2.5206761033631278e-06, 'epoch': 7.48}
{'loss': 0.0, 'grad_norm': 0.0002192445972468704, 'learning_rate': 2.5203283135672803e-06, 'epoch': 7.48}
{'loss': 0.0, 'grad_norm': 0.00028556762845255435, 'learning_rate': 2.5199805237714325e-06, 'epoch': 7.48}
{'loss': 0.0, 'grad_norm': 0.00021593635028693825, 'learning_rate': 2.5196327339755855e-06, 'epoch': 7.48}
{'loss': 0.0, 'grad_norm': 0.0003229602880310267, 'learning_rate': 2.519284944179738e-06, 'epoch': 7.48}
{'loss': 0.0, 'grad_norm': 0.0006923924083821476, 'learning_rate': 2.518937154383891e-06, 'epoch': 7.48}
{'loss': 0.0003, 'grad_norm': 0.0004273589584045112, 'learning_rate': 2.518589364588043e-06, 'epoch': 7.48}
{'loss': 0.0, 'grad_norm': 0.00022283138241618872, 'learning_rate': 2.5182415747921957e-06, 'epoch': 7.48}
{'loss': 0.0, 'grad_norm': 0.0002153258101316169, 'learning_rate': 2.5178937849963487e-06, 'epoch': 7.48}
{'loss': 0.0, 'grad_norm': 0.00022408345830626786, 'learning_rate': 2.517545995200501e-06, 'epoch': 7.49}
{'loss': 0.0, 'grad_norm': 0.001123205409385264, 'learning_rate': 2.5171982054046534e-06, 'epoch': 7.49}
{'loss': 0.0, 'grad_norm': 0.00022731667559128255, 'learning_rate': 2.5168504156088064e-06, 'epoch': 7.49}
{'loss': 0.0, 'grad_norm': 0.00021074402320664376, 'learning_rate': 2.516502625812959e-06, 'epoch': 7.49}
{'loss': 0.0, 'grad_norm': 0.0002158804563805461, 'learning_rate': 2.516154836017111e-06, 'epoch': 7.49}
{'loss': 0.0, 'grad_norm': 0.000249429460382089, 'learning_rate': 2.515807046221264e-06, 'epoch': 7.49}
{'loss': 0.0, 'grad_norm': 0.00020015661721117795, 'learning_rate': 2.5154592564254167e-06, 'epoch': 7.49}
{'loss': 0.0, 'grad_norm': 0.00036278413608670235, 'learning_rate': 2.5151114666295697e-06, 'epoch': 7.49}
{'loss': 0.0, 'grad_norm': 0.00020338954345788807, 'learning_rate': 2.514763676833722e-06, 'epoch': 7.49}
{'loss': 0.0, 'grad_norm': 0.0002054414653684944, 'learning_rate': 2.5144158870378744e-06, 'epoch': 7.49}
{'loss': 0.0, 'grad_norm': 0.00027234083972871304, 'learning_rate': 2.5140680972420274e-06, 'epoch': 7.49}
{'loss': 0.0, 'grad_norm': 0.00020527123706415296, 'learning_rate': 2.5137203074461795e-06, 'epoch': 7.49}
{'loss': 0.0, 'grad_norm': 0.0002784505777526647, 'learning_rate': 2.513372517650332e-06, 'epoch': 7.49}
{'loss': 0.0, 'grad_norm': 0.00020499000675044954, 'learning_rate': 2.513024727854485e-06, 'epoch': 7.49}
{'loss': 0.0, 'grad_norm': 0.00019933003932237625, 'learning_rate': 2.5126769380586376e-06, 'epoch': 7.49}
{'loss': 0.0, 'grad_norm': 0.00023004833201412112, 'learning_rate': 2.51232914826279e-06, 'epoch': 7.49}
{'loss': 0.0, 'grad_norm': 0.00022620904201176018, 'learning_rate': 2.5119813584669428e-06, 'epoch': 7.49}
{'loss': 0.0, 'grad_norm': 0.00033724476816132665, 'learning_rate': 2.5116335686710953e-06, 'epoch': 7.49}
{'loss': 0.0, 'grad_norm': 0.00037007854552939534, 'learning_rate': 2.5112857788752483e-06, 'epoch': 7.49}
{'loss': 0.0, 'grad_norm': 0.00030195043655112386, 'learning_rate': 2.5109379890794005e-06, 'epoch': 7.49}
{'loss': 0.0, 'grad_norm': 0.00021151431428734213, 'learning_rate': 2.510590199283553e-06, 'epoch': 7.49}
{'loss': 0.0, 'grad_norm': 0.00021277354971971363, 'learning_rate': 2.510242409487706e-06, 'epoch': 7.49}
{'loss': 0.0, 'grad_norm': 0.00022311051725409925, 'learning_rate': 2.509894619691858e-06, 'epoch': 7.49}
{'loss': 0.0, 'grad_norm': 0.00030293792951852083, 'learning_rate': 2.509546829896011e-06, 'epoch': 7.49}
{'loss': 0.0, 'grad_norm': 0.00020924682030454278, 'learning_rate': 2.5091990401001637e-06, 'epoch': 7.49}
{'loss': 0.0, 'grad_norm': 0.00021401967387646437, 'learning_rate': 2.5088512503043163e-06, 'epoch': 7.49}
{'loss': 0.0, 'grad_norm': 0.0002164531615562737, 'learning_rate': 2.508503460508469e-06, 'epoch': 7.49}
{'loss': 0.0, 'grad_norm': 0.00045154220424592495, 'learning_rate': 2.5081556707126214e-06, 'epoch': 7.49}
{'loss': 0.0, 'grad_norm': 0.00020446542475838214, 'learning_rate': 2.507807880916774e-06, 'epoch': 7.49}
{'loss': 0.0, 'grad_norm': 0.00024637739988975227, 'learning_rate': 2.507460091120927e-06, 'epoch': 7.5}
{'loss': 0.0, 'grad_norm': 0.00020547513850033283, 'learning_rate': 2.507112301325079e-06, 'epoch': 7.5}
{'loss': 0.0255, 'grad_norm': 0.0002165220503229648, 'learning_rate': 2.506764511529232e-06, 'epoch': 7.5}
{'loss': 0.0, 'grad_norm': 0.00031445585773326457, 'learning_rate': 2.5064167217333847e-06, 'epoch': 7.5}
{'loss': 0.0, 'grad_norm': 0.00021880026906728745, 'learning_rate': 2.506068931937537e-06, 'epoch': 7.5}
{'loss': 0.0, 'grad_norm': 0.00021041017316747457, 'learning_rate': 2.50572114214169e-06, 'epoch': 7.5}
{'loss': 0.0, 'grad_norm': 0.0002870992466341704, 'learning_rate': 2.5053733523458424e-06, 'epoch': 7.5}
{'loss': 0.0, 'grad_norm': 0.0002207119105150923, 'learning_rate': 2.505025562549995e-06, 'epoch': 7.5}
{'loss': 0.0, 'grad_norm': 0.0003451479715295136, 'learning_rate': 2.5046777727541475e-06, 'epoch': 7.5}
{'loss': 0.0, 'grad_norm': 0.0002805016119964421, 'learning_rate': 2.5043299829583e-06, 'epoch': 7.5}
{'loss': 0.0, 'grad_norm': 0.00021764416305813938, 'learning_rate': 2.503982193162453e-06, 'epoch': 7.5}
{'loss': 0.0, 'grad_norm': 0.00031830667285248637, 'learning_rate': 2.5036344033666056e-06, 'epoch': 7.5}
{'loss': 0.0, 'grad_norm': 0.0002856096834875643, 'learning_rate': 2.5032866135707578e-06, 'epoch': 7.5}
{'loss': 0.0, 'grad_norm': 0.00022439808526542038, 'learning_rate': 2.5029388237749107e-06, 'epoch': 7.5}
{'loss': 0.0, 'grad_norm': 0.00020301445329096168, 'learning_rate': 2.5025910339790633e-06, 'epoch': 7.5}
{'loss': 0.0, 'grad_norm': 0.00025285480660386384, 'learning_rate': 2.5022432441832155e-06, 'epoch': 7.5}
{'loss': 0.0, 'grad_norm': 0.00022353946405928582, 'learning_rate': 2.5018954543873684e-06, 'epoch': 7.5}
{'loss': 0.0384, 'grad_norm': 0.00022060389164835215, 'learning_rate': 2.501547664591521e-06, 'epoch': 7.5}
{'loss': 0.0085, 'grad_norm': 0.00021118161384947598, 'learning_rate': 2.501199874795674e-06, 'epoch': 7.5}
{'loss': 0.0, 'grad_norm': 0.00023010856239125133, 'learning_rate': 2.500852084999826e-06, 'epoch': 7.5}
{'loss': 0.0, 'grad_norm': 0.00024006556486710906, 'learning_rate': 2.5005042952039787e-06, 'epoch': 7.5}
{'loss': 0.0, 'grad_norm': 0.0020922059193253517, 'learning_rate': 2.5001565054081317e-06, 'epoch': 7.5}
{'loss': 0.0001, 'grad_norm': 0.017740054056048393, 'learning_rate': 2.4998087156122843e-06, 'epoch': 7.5}
{'loss': 0.0, 'grad_norm': 0.00023727134976070374, 'learning_rate': 2.499460925816437e-06, 'epoch': 7.5}
{'loss': 0.0001, 'grad_norm': 0.00023962314298842102, 'learning_rate': 2.4991131360205894e-06, 'epoch': 7.5}
{'loss': 0.0, 'grad_norm': 0.00023459186195395887, 'learning_rate': 2.498765346224742e-06, 'epoch': 7.5}
{'loss': 0.0, 'grad_norm': 0.00024391291663050652, 'learning_rate': 2.4984175564288945e-06, 'epoch': 7.5}
{'loss': 0.0, 'grad_norm': 0.0007572779431939125, 'learning_rate': 2.498069766633047e-06, 'epoch': 7.5}
{'loss': 0.0002, 'grad_norm': 0.0002165869518648833, 'learning_rate': 2.4977219768372e-06, 'epoch': 7.5}
{'loss': 0.0, 'grad_norm': 0.00025404736516065896, 'learning_rate': 2.4973741870413522e-06, 'epoch': 7.51}
{'loss': 0.0, 'grad_norm': 0.00022175785852596164, 'learning_rate': 2.497026397245505e-06, 'epoch': 7.51}
{'loss': 0.0001, 'grad_norm': 0.0005431075696833432, 'learning_rate': 2.4966786074496578e-06, 'epoch': 7.51}
{'loss': 0.0, 'grad_norm': 0.0003701153618749231, 'learning_rate': 2.4963308176538103e-06, 'epoch': 7.51}
{'loss': 0.0, 'grad_norm': 0.00024450718774460256, 'learning_rate': 2.495983027857963e-06, 'epoch': 7.51}
{'loss': 0.0, 'grad_norm': 0.00023092028277460486, 'learning_rate': 2.4956352380621155e-06, 'epoch': 7.51}
